"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.296294634E2	-4.435777664E-2	-3.052454069E-2	2.987861633E-2	6.157996141E-2
1.296374700E2	-6.948518753E-2	-2.648114040E-2	4.817247391E-2	8.860039123E-2
1.296454778E2	-6.417989731E-2	-1.794968173E-2	6.217622757E-2	9.114347792E-2
1.296534871E2	-7.612609863E-2	-4.775397480E-3	7.414007187E-2	1.063707552E-1
1.296614930E2	-6.706380844E-2	1.059406251E-2	5.297279358E-2	8.611565144E-2
1.296694998E2	-5.607843399E-2	1.146496087E-2	5.608701706E-2	8.013731696E-2
1.296775057E2	-4.823446274E-2	1.704261452E-2	4.297971725E-2	6.681519438E-2
1.296855138E2	-2.639389038E-2	1.783021539E-2	5.647039413E-2	6.483409168E-2
1.296935239E2	4.534721375E-3	2.549618483E-2	3.679943085E-2	4.499796939E-2
1.297015280E2	1.360845566E-2	4.025160521E-2	2.453422546E-2	4.906434558E-2
1.297095305E2	-2.772140503E-2	5.698861927E-2	-1.875925064E-2	6.609151615E-2
1.297175356E2	-4.039478302E-2	6.177373976E-2	-8.354520798E-2	1.114788554E-1
1.297255423E2	-5.294227600E-2	8.105017245E-2	-1.196904182E-1	1.539409343E-1
1.297335477E2	-7.492733002E-2	8.626534045E-2	-1.415715218E-1	1.819294081E-1
1.297415527E2	-1.112689972E-1	8.708605915E-2	-1.514906883E-1	2.071574283E-1
1.297495586E2	-1.042561531E-1	8.368756622E-2	-1.735720634E-1	2.190895146E-1
1.297575638E2	-8.496475220E-2	6.653364003E-2	-1.575722694E-1	1.909836497E-1
1.297655670E2	-5.109834671E-2	4.523370415E-2	-1.393384933E-1	1.551526499E-1
1.297735714E2	-5.135536194E-3	4.869173467E-2	-1.092324257E-1	1.197037242E-1
1.297815739E2	1.723766327E-2	4.069166631E-2	-9.853887558E-2	1.079947163E-1
1.297895780E2	3.274488449E-2	1.874715090E-2	-7.371330261E-2	8.280902191E-2
1.297975820E2	6.539535522E-2	8.935511112E-3	-5.156183243E-2	8.375570671E-2
1.298055853E2	4.342412949E-2	8.839651942E-3	-4.409599304E-2	6.251600651E-2
1.298135868E2	3.872585297E-2	-5.420193076E-3	-6.334018707E-2	7.443822593E-2
1.298215915E2	2.716636658E-2	-7.635898888E-3	-7.802772522E-2	8.297375686E-2
1.298295955E2	2.332496643E-2	-1.429049671E-2	-1.050777435E-1	1.085799454E-1
1.298375976E2	3.014564514E-3	-1.582910866E-2	-8.684873581E-2	8.833091866E-2
1.298456007E2	7.091045380E-3	-2.788320184E-3	-7.372951508E-2	7.412218998E-2
1.298535989E2	1.878261566E-3	5.578860641E-3	-8.236455917E-2	8.257464599E-2
1.298615986E2	-3.178691864E-2	-1.688234508E-2	-9.838342667E-2	1.047602998E-1
1.298695995E2	-3.666448593E-2	-2.760232799E-2	-9.288978577E-2	1.036083266E-1
1.298776032E2	-7.530784607E-2	-1.899063960E-2	-6.806421280E-2	1.032698075E-1
1.298856039E2	-1.237673759E-1	-2.969079092E-2	-1.912117004E-2	1.287071310E-1
1.298936059E2	-1.122846603E-1	-1.910706982E-2	-1.812076569E-2	1.153312066E-1
1.299016119E2	-8.888578415E-2	-2.542268299E-2	-5.105495453E-3	9.259082848E-2
1.299096173E2	-6.574964523E-2	-2.015614137E-2	9.198188782E-4	6.877595474E-2
1.299176203E2	-4.284477234E-2	-2.735887654E-2	9.508132935E-3	5.171641165E-2
1.299256219E2	-4.660272598E-2	-1.838291995E-2	4.706716537E-2	6.873910002E-2
1.299336225E2	-5.537080765E-2	-1.960011572E-2	5.366230011E-2	7.955962122E-2
1.299416226E2	-4.047918320E-2	-2.867091075E-2	6.764650345E-2	8.388465190E-2
1.299496209E2	-5.917692184E-2	-4.312701523E-2	6.971311569E-2	1.011027498E-1
1.299576189E2	-8.285999298E-2	-3.438957781E-2	6.713676453E-2	1.120525174E-1
1.299656190E2	-7.328176498E-2	-2.365059778E-2	4.559421539E-2	8.948966606E-2
1.299736205E2	-7.346582413E-2	-2.280968800E-2	4.094505310E-2	8.714359733E-2
1.299816239E2	-4.986906052E-2	-2.449738607E-2	7.681846619E-3	5.608971286E-2
1.299896266E2	-2.186489105E-2	-1.428699493E-2	5.818843842E-3	2.675912234E-2
1.299976302E2	3.227233887E-2	-1.367572881E-2	-2.223348618E-2	4.150731649E-2
1.300056323E2	5.984354019E-2	-1.538428850E-2	-2.378559113E-2	6.620936475E-2
1.300136311E2	7.037687302E-2	-2.623628825E-3	-2.034807205E-2	7.330642346E-2
1.300216313E2	9.069061279E-2	3.029432148E-3	-2.902746201E-2	9.527097280E-2
1.300296318E2	5.376434326E-2	2.789411694E-2	-5.223083496E-2	7.997966296E-2
1.300376312E2	1.932811737E-2	4.583356529E-2	-8.508110046E-2	9.855498711E-2
1.300456303E2	-2.914953232E-2	3.019698709E-2	-1.277413368E-1	1.344596683E-1
1.300536305E2	-4.906940460E-2	2.265000716E-2	-1.415524483E-1	1.515187279E-1
1.300616300E2	-3.560018539E-2	-3.475714475E-3	-1.097831726E-1	1.154634088E-1
1.300696317E2	3.615856171E-3	-2.420432866E-3	-5.125904083E-2	5.144338809E-2
1.300776347E2	9.251594543E-3	-2.005929314E-2	-1.663398743E-2	2.765242811E-2
1.300856394E2	7.831573486E-3	-2.779423445E-2	-3.649711609E-3	2.910624344E-2
1.300936439E2	-4.944801331E-4	-4.729881883E-2	-2.438402176E-2	5.321656970E-2
1.301016471E2	9.794235229E-4	-4.985949770E-2	-4.767370224E-2	6.899065637E-2
1.301096496E2	9.923458099E-3	-3.800769523E-2	-5.919933319E-2	7.104661123E-2
1.301176528E2	-2.126693726E-4	-3.287965059E-2	-5.641460419E-2	6.529719915E-2
1.301256582E2	-2.926874161E-2	-3.271013498E-2	-8.013343811E-2	9.136728117E-2
1.301336644E2	-3.658199310E-2	-2.788629755E-2	-8.962535858E-2	1.007402239E-1
1.301416733E2	-6.756544113E-2	-1.595759392E-2	-1.208620071E-1	1.393820591E-1
1.301496788E2	-9.834384918E-2	-1.725070179E-3	-1.498508453E-1	1.792477737E-1
1.301576822E2	-1.169853210E-1	7.715251297E-3	-1.669883728E-1	2.040348183E-1
1.301656890E2	-9.727668762E-2	-2.054704353E-3	-1.506357193E-1	1.793267847E-1
1.301736903E2	-8.000278473E-2	4.956306890E-3	-1.390419006E-1	1.604919334E-1
1.301816927E2	-7.718753815E-2	2.167732455E-2	-1.034393311E-1	1.308721424E-1
1.301896969E2	-3.352165222E-2	2.390475944E-3	-7.273101807E-2	8.012001330E-2
1.301977044E2	-3.757047653E-2	4.505165853E-3	-4.214429855E-2	5.663902477E-2
1.302057087E2	-2.226257324E-2	-7.869601250E-3	-9.310245514E-3	2.538175452E-2
1.302137167E2	1.004409790E-2	-1.584072597E-2	2.096033096E-2	2.812735281E-2
1.302217229E2	1.401042938E-2	-1.928297430E-2	2.221870422E-2	3.258521209E-2
1.302297303E2	5.655002594E-2	-4.452518746E-2	6.638288498E-2	9.791366182E-2
1.302377375E2	5.371570587E-2	-3.404273838E-2	8.412837982E-2	1.054602740E-1
1.302457455E2	4.393815994E-2	-2.641202323E-2	6.818437576E-2	8.530689285E-2
1.302537537E2	2.927303314E-3	-1.676412486E-2	4.992389679E-2	5.274467231E-2
1.302617612E2	-1.188373566E-2	2.335640136E-3	5.091810226E-2	5.233862366E-2
1.302697662E2	-2.724075317E-2	2.361176070E-3	5.948638916E-2	6.546956760E-2
1.302777708E2	-5.525398254E-2	2.519435715E-3	4.221153259E-2	6.957847100E-2
1.302857743E2	-4.093074799E-2	7.789777126E-3	3.266429901E-2	5.294301831E-2
1.302937787E2	-3.198385239E-2	-1.067428291E-2	3.072214127E-2	4.561531643E-2
1.303017877E2	2.447128296E-3	-9.616408497E-3	2.221059799E-2	2.432641388E-2
1.303097968E2	1.701927185E-2	3.460588865E-3	1.420545578E-2	2.243716256E-2
1.303178012E2	1.181030273E-2	2.059307182E-3	-5.316734314E-3	1.311455910E-2
1.303258074E2	1.130485535E-2	7.893858477E-3	-2.477741241E-2	2.835547429E-2
1.303338133E2	-6.277084351E-3	8.932480589E-3	-9.189081192E-2	9.253708615E-2
1.303418187E2	5.015373230E-3	-1.955116168E-3	-1.088280678E-1	1.089611159E-1
1.303498246E2	-5.199909210E-3	1.857625321E-2	-1.257920265E-1	1.272625246E-1
1.303578309E2	-2.217578888E-2	2.022814751E-2	-1.215105057E-1	1.251628801E-1
1.303658356E2	-3.405857086E-2	7.703596726E-3	-1.294193268E-1	1.340473565E-1
1.303738405E2	-3.115844727E-2	2.653692849E-3	-1.472058296E-1	1.504906881E-1
1.303818451E2	-5.143070221E-2	-2.029203810E-3	-1.487874985E-1	1.574387325E-1
1.303898508E2	-5.703163147E-2	2.963708714E-3	-1.386189461E-1	1.499219889E-1
1.303978570E2	-5.498075485E-2	-1.369808801E-2	-1.024527550E-1	1.170772737E-1
1.304058616E2	-4.558086395E-2	-3.503638878E-2	-5.922365189E-2	8.253850399E-2
1.304138662E2	-1.918172836E-2	-4.492890835E-2	-1.616907120E-2	5.145856947E-2
1.304218707E2	-1.643800735E-2	-5.296280235E-2	3.385925293E-2	6.497472992E-2
1.304298769E2	-4.014348984E-2	-5.712217838E-2	6.481552124E-2	9.526539158E-2
1.304378834E2	-4.908370972E-2	-5.273355916E-2	3.322887421E-2	7.933597483E-2
1.304458927E2	-6.015682220E-2	-6.326748431E-2	3.497076035E-2	9.404558420E-2
1.304539015E2	-3.503179550E-2	-4.804810137E-2	1.735210419E-2	6.194305660E-2
1.304619104E2	-1.701259613E-2	-3.807681426E-2	1.643610001E-2	4.482652780E-2
1.304699202E2	-5.915641785E-3	-3.067932650E-2	-6.216049194E-3	3.185679143E-2
1.304779254E2	-8.810520172E-3	-1.414331142E-2	-3.153038025E-2	3.566263314E-2
1.304859300E2	5.298614502E-3	-2.468727529E-3	-4.983806610E-2	5.017970470E-2
1.304939351E2	5.073547363E-4	-2.595678903E-3	-6.353759766E-2	6.359261965E-2
1.305019419E2	-1.839637756E-2	1.675732806E-2	-9.417724609E-2	9.740938575E-2
1.305099492E2	-2.055692673E-2	2.948620729E-2	-1.032538414E-1	1.093315116E-1
1.305179572E2	-4.210329056E-2	3.816178814E-2	-9.300851822E-2	1.089935485E-1
1.305259621E2	-5.680322647E-2	5.221117660E-2	-5.379009247E-2	9.405311025E-2
1.305339675E2	-7.449197769E-2	4.565072060E-2	-2.171993256E-3	8.739428234E-2
1.305419724E2	-6.394195557E-2	2.813691087E-2	2.585840225E-2	7.449104914E-2
1.305499765E2	-5.883550644E-2	1.612454839E-2	3.760194778E-2	7.166257291E-2
1.305579785E2	-3.271007538E-2	-9.619257413E-3	6.409358978E-2	7.259798479E-2
1.305659791E2	-4.867076874E-3	-3.505121917E-2	1.006498337E-1	1.066895750E-1
1.305739818E2	-1.119995117E-2	-5.105696619E-2	1.089487076E-1	1.208390400E-1
1.305819819E2	-3.965187073E-2	-5.289473385E-2	8.174848557E-2	1.051329568E-1
1.305899823E2	-3.479337692E-2	-4.336783290E-2	2.596712112E-2	6.136480577E-2
1.305979819E2	-4.178857803E-2	-5.562072620E-2	-2.750301361E-2	7.480886441E-2
1.306059811E2	-3.981685638E-2	-5.638550594E-2	-8.532047272E-2	1.097464824E-1
1.306139821E2	-6.447219849E-2	-5.039379001E-2	-1.189875603E-1	1.444099649E-1
1.306219872E2	-4.879665375E-2	-3.758486360E-2	-1.140775681E-1	1.296434608E-1
1.306299927E2	2.708435059E-3	-3.250044212E-2	-1.330490112E-1	1.369877869E-1
1.306379993E2	2.313041687E-2	-4.444517940E-2	-1.496543884E-1	1.578189663E-1
1.306460047E2	4.622364044E-2	-3.762088716E-2	-1.353349686E-1	1.478766709E-1
1.306540109E2	5.785322189E-2	-4.921674728E-3	-1.213836670E-1	1.345556122E-1
1.306620144E2	2.254724503E-2	2.244987898E-2	-1.129097939E-1	1.173072754E-1
1.306700180E2	-1.914119720E-2	3.030293062E-2	-1.361403465E-1	1.407794267E-1
1.306780215E2	-3.860807419E-2	4.018040001E-2	-1.766190529E-1	1.852008039E-1
1.306860255E2	-6.677484512E-2	3.811243549E-2	-1.770339012E-1	1.930089113E-1
1.306940278E2	-7.025623322E-2	5.541117862E-2	-1.372847557E-1	1.638701961E-1
1.307020287E2	-6.835889816E-2	7.335607708E-2	-1.051449776E-1	1.452911536E-1
1.307100294E2	-6.586408615E-2	7.726670802E-2	-7.104206085E-2	1.239160862E-1
1.307180326E2	-4.402208328E-2	5.981295556E-2	-5.383825302E-2	9.172835416E-2
1.307260324E2	-5.065584183E-2	5.447612703E-2	-2.484416962E-2	7.842764494E-2
1.307340334E2	-4.024839401E-2	3.989979625E-2	-1.520633698E-2	5.867844277E-2
1.307420358E2	-2.994155884E-2	4.002641514E-2	6.478309631E-3	5.040416005E-2
1.307500394E2	-2.453279495E-2	4.742605984E-2	1.148414612E-2	5.461661645E-2
1.307580404E2	-1.436758041E-2	3.817158192E-2	1.172733307E-2	4.243851287E-2
1.307660424E2	2.208995819E-2	1.720532961E-2	2.397537231E-2	3.686201429E-2
1.307740479E2	5.343770981E-2	3.514694050E-3	3.406095505E-2	6.346724007E-2
1.307820525E2	5.335521698E-2	1.994241960E-3	6.112957001E-2	8.116391137E-2
1.307900574E2	4.352140427E-2	-9.092237800E-3	9.071922302E-2	1.010285051E-1
1.307980603E2	3.084707260E-2	-2.748560905E-2	9.189844131E-2	1.007587421E-1
1.308060624E2	1.806831360E-2	-3.394728154E-2	5.963516235E-2	7.095938605E-2
1.308140599E2	-1.192569733E-2	-5.491743982E-2	3.488111496E-2	6.614257051E-2
1.308220562E2	-2.782535553E-2	-5.201780796E-2	2.229404449E-2	6.306446841E-2
1.308300529E2	-3.469181061E-2	-5.373889953E-2	2.915382385E-3	6.403038732E-2
1.308380514E2	-1.564979553E-2	-5.054934323E-2	-2.094459534E-2	5.691070440E-2
1.308460532E2	-1.367759705E-2	-5.688906461E-2	-2.303314209E-2	6.288058498E-2
1.308540552E2	7.091045380E-3	-5.596289039E-2	-4.401922226E-2	7.155291715E-2
1.308620574E2	6.032943726E-3	-3.147836775E-2	-4.804563522E-2	5.775523448E-2
1.308700598E2	-3.329849243E-2	-3.582034260E-2	-7.603836060E-2	9.040862140E-2
1.308780631E2	-6.799268723E-2	-3.316599131E-2	-9.434556961E-2	1.209300418E-1
1.308860638E2	-1.049928665E-1	-1.860449091E-2	-1.031398773E-1	1.483491267E-1
1.308940629E2	-1.397371292E-1	-1.379972138E-2	-1.142296791E-1	1.810119255E-1
1.309020641E2	-1.292853355E-1	-2.585818805E-2	-1.059541702E-1	1.691438147E-1
1.309100686E2	-9.251642227E-2	-3.068509698E-2	-6.414556503E-2	1.166855479E-1
1.309180709E2	-6.785774231E-2	-4.754091799E-2	-3.899478912E-2	9.157186060E-2
1.309260727E2	-3.361558914E-2	-4.792198911E-2	-3.300285339E-2	6.719905659E-2
1.309340748E2	1.757097244E-2	-4.901654273E-2	3.977775574E-3	5.222243993E-2
1.309420732E2	4.023694992E-2	-4.354885221E-2	-1.186609268E-2	6.046750220E-2
1.309500743E2	3.692388535E-2	-4.089180380E-2	-4.951620102E-2	7.407676485E-2
1.309580767E2	2.194643021E-2	-3.155986965E-2	-1.185116768E-1	1.245900827E-1
1.309660768E2	4.320621490E-2	-2.454001829E-2	-1.422510147E-1	1.506795961E-1
1.309740784E2	5.510807037E-2	-1.269208826E-2	-1.589641571E-1	1.687234180E-1
1.309820806E2	7.172775269E-2	-1.493208576E-2	-1.349244118E-1	1.535331710E-1
1.309900841E2	7.180976868E-2	-2.464636695E-3	-1.038608551E-1	1.262924960E-1
1.309980864E2	5.309915543E-2	-8.785108104E-3	-6.108617783E-2	8.141387813E-2
1.310060861E2	4.701185226E-2	-1.477313321E-2	-3.075218201E-2	5.808662855E-2
1.310140846E2	3.186464310E-2	-1.343264244E-2	-2.952146530E-2	4.546766187E-2
1.310220838E2	3.738403320E-4	-4.720890895E-3	-1.422452927E-2	1.499212461E-2
1.310300828E2	-3.538656235E-2	-3.100961912E-3	-1.694202423E-3	3.556255167E-2
1.310380818E2	-6.364393234E-2	1.109934063E-3	-6.152629852E-3	6.395026921E-2
1.310460836E2	-9.200859070E-2	7.876103744E-3	3.832817078E-3	9.242458688E-2
1.310540839E2	-9.892702103E-2	-1.584383193E-3	1.389217377E-2	9.991025098E-2
1.310620841E2	-1.035428047E-1	-1.341342553E-2	2.880811691E-2	1.083094640E-1
1.310700846E2	-6.767988205E-2	-2.484908514E-2	3.430795670E-2	7.984409408E-2
1.310780841E2	-3.698444366E-2	-2.660966478E-2	3.529262543E-2	5.763239317E-2
1.310860852E2	-6.710052490E-3	-5.478979647E-2	5.094432831E-2	7.511505301E-2
1.310940836E2	1.869487762E-2	-6.865264475E-2	2.116537094E-2	7.423379963E-2
1.311020828E2	2.925682068E-2	-8.992043883E-2	1.088237762E-2	9.518441583E-2
1.311100825E2	4.909515381E-2	-1.017636582E-1	-1.594400406E-2	1.141069127E-1
1.311180850E2	4.959106445E-2	-9.944218397E-2	-1.390552521E-2	1.119883264E-1
1.311260873E2	3.542757034E-2	-1.115853414E-1	2.709865570E-3	1.171056981E-1
1.311340867E2	6.627082825E-3	-7.851228863E-2	-2.028465271E-3	7.881758918E-2
1.311420874E2	-2.443647385E-2	-6.746051461E-2	-1.883220673E-2	7.418028239E-2
1.311500889E2	-6.258487701E-2	-5.169544742E-2	-5.964708328E-2	1.007326196E-1
1.311580906E2	-8.414840698E-2	-1.940795407E-2	-7.879066467E-2	1.168999227E-1
1.311660919E2	-1.107454300E-1	1.036174712E-3	-1.001510620E-1	1.493179800E-1
1.311740970E2	-7.038450241E-2	2.397460490E-2	-9.990644455E-2	1.245393814E-1
1.311821027E2	-3.520679474E-2	2.783442102E-2	-7.064867020E-2	8.369891272E-2
1.311901052E2	-2.177333832E-2	4.831976071E-2	-3.646135330E-2	6.432968072E-2
1.311981128E2	-1.077127457E-2	3.980667144E-2	-1.182460785E-2	4.290003261E-2
1.312061201E2	-2.125263214E-3	4.034548998E-2	3.209590912E-3	4.052871549E-2
1.312141246E2	-1.255655289E-2	5.255308375E-2	-1.054000854E-2	5.505075305E-2
1.312221300E2	-2.773427963E-2	5.936973915E-2	-1.474237442E-2	6.716616556E-2
1.312301360E2	-5.730152130E-2	8.001870662E-2	-1.413631439E-2	9.942984028E-2
1.312381422E2	-8.918905258E-2	1.096348614E-1	-3.033971786E-2	1.445509889E-1
1.312461460E2	-8.987712860E-2	1.031213850E-1	-2.504682541E-2	1.390656742E-1
1.312541495E2	-8.128929138E-2	1.251278371E-1	-2.192831039E-2	1.508170259E-1
1.312621510E2	-6.317234039E-2	1.232378185E-1	-3.553152084E-2	1.429713030E-1
1.312701536E2	-2.848720551E-2	1.284027398E-1	-2.984285355E-2	1.348680109E-1
1.312781562E2	-2.017927170E-2	1.312495321E-1	-3.848600388E-2	1.382563387E-1
1.312861577E2	-4.969596863E-3	1.321830153E-1	-2.298641205E-2	1.342587859E-1
1.312941583E2	1.042795181E-2	1.261652410E-1	-6.747484207E-2	1.434547473E-1
1.313021589E2	6.800651550E-3	1.304564476E-1	-1.024832726E-1	1.660360043E-1
1.313101610E2	1.537656784E-2	1.233897656E-1	-1.209011078E-1	1.734316896E-1
1.313181636E2	2.413272858E-2	1.124563143E-1	-1.250901222E-1	1.699304266E-1
1.313261670E2	3.293848038E-2	9.304095060E-2	-1.388988495E-1	1.703949893E-1
1.313341691E2	2.741575241E-2	8.171704412E-2	-1.264023781E-1	1.529930063E-1
1.313421728E2	1.727437973E-2	7.853721082E-2	-1.116418839E-1	1.375878189E-1
1.313501721E2	-2.383995056E-2	6.902930140E-2	-1.137542725E-1	1.351792225E-1
1.313581724E2	-5.968523026E-2	6.037091836E-2	-1.353721619E-1	1.597892259E-1
1.313661747E2	-1.096963882E-1	2.371833101E-2	-1.236171722E-1	1.669642539E-1
1.313741731E2	-1.261734962E-1	-4.630435258E-3	-1.142692566E-1	1.702899148E-1
1.313821725E2	-1.089067459E-1	-2.494169399E-2	-7.874870300E-2	1.366898885E-1
1.313901699E2	-8.686685562E-2	-4.496094957E-2	-3.124141693E-2	1.026808830E-1
1.313981700E2	-6.939411163E-2	-4.549706727E-2	-3.656196594E-2	9.067691665E-2
1.314061697E2	-5.175113678E-2	-5.090889707E-2	-3.960561752E-2	8.269522899E-2
1.314141691E2	-3.383779526E-2	-4.962320626E-2	-5.001974106E-2	7.816286511E-2
1.314221718E2	-3.252649307E-2	-5.349767208E-2	-4.857158661E-2	7.924123103E-2
1.314301736E2	-5.240583420E-2	-6.044741720E-2	-5.216407776E-2	9.550577319E-2
1.314381766E2	-7.911109924E-2	-7.277016342E-2	-7.037544250E-2	1.284786582E-1
1.314461831E2	-6.989908218E-2	-7.364770770E-2	-8.858776093E-2	1.347503541E-1
1.314541849E2	-8.204030991E-2	-8.228702098E-2	-6.623697281E-2	1.337501508E-1
1.314621883E2	-7.016086578E-2	-9.651636332E-2	-4.633522034E-2	1.280035473E-1
1.314701918E2	-6.055545807E-2	-1.014434472E-1	-3.370141983E-2	1.228556965E-1
1.314781966E2	-6.515645981E-2	-1.116712689E-1	-4.272985458E-2	1.361678267E-1
1.314862013E2	-6.005859375E-2	-1.268399805E-1	-4.466009140E-2	1.472750457E-1
1.314942029E2	-3.611612320E-2	-1.256846637E-1	-3.275394440E-3	1.308118391E-1
1.315022055E2	1.953125000E-3	-1.176896095E-1	2.152204514E-2	1.196572493E-1
1.315102086E2	2.085924149E-2	-1.126505584E-1	4.393053055E-2	1.226994204E-1
1.315182128E2	4.174900055E-2	-1.007549837E-1	4.508399963E-2	1.180131892E-1
1.315262187E2	1.699399948E-2	-8.704546839E-2	4.395246506E-2	9.898246698E-2
1.315342210E2	3.863334656E-3	-7.623414695E-2	3.109693527E-2	8.242323641E-2
1.315422223E2	-7.045745850E-3	-8.501655608E-2	4.230451584E-2	9.522147554E-2
1.315502255E2	1.754236221E-2	-6.747757643E-2	5.859994888E-2	9.107640640E-2
1.315582291E2	3.939390182E-2	-5.009151623E-2	8.710861206E-2	1.079303006E-1
1.315662298E2	4.202795029E-2	-4.488167167E-2	9.890365601E-2	1.164587748E-1
1.315742331E2	5.152654648E-2	-3.980579227E-2	7.501316071E-2	9.933005773E-2
1.315822331E2	5.853223801E-2	-3.988886997E-2	4.879951477E-2	8.601475150E-2
1.315902341E2	4.636144638E-2	-2.822067961E-2	1.781272888E-2	5.712340832E-2
1.315982377E2	2.221536636E-2	2.807897050E-3	1.077365875E-2	2.484911490E-2
1.316062378E2	2.447271347E-2	3.383216262E-2	-1.102447510E-3	4.177013673E-2
1.316142394E2	2.228164673E-2	2.476381883E-2	-4.194879532E-2	5.356696680E-2
1.316222418E2	3.705358505E-2	4.227562249E-2	-4.702854156E-2	7.329311116E-2
1.316302428E2	5.676078796E-2	4.352591187E-2	-4.742431641E-2	8.582166300E-2
1.316382445E2	5.492544174E-2	5.204776675E-2	-3.585100174E-2	8.373212346E-2
1.316462474E2	4.842758179E-2	6.061134115E-2	-2.197360992E-2	8.063377014E-2
1.316542525E2	1.088523865E-2	8.104498684E-2	-3.688335419E-2	8.970596485E-2
1.316622597E2	-1.726579666E-2	9.186331183E-2	-7.799768448E-2	1.217399465E-1
1.316702623E2	-5.540609360E-2	1.026125997E-1	-1.140298843E-1	1.631011813E-1
1.316782627E2	-6.528377533E-2	9.922701120E-2	-1.138148308E-1	1.645046710E-1
1.316862643E2	-7.350397110E-2	9.833244234E-2	-1.298327446E-1	1.786858824E-1
1.316942708E2	-6.811857224E-2	9.014482051E-2	-1.644635201E-1	1.995356559E-1
1.317022743E2	-8.034753799E-2	5.565375090E-2	-1.913008690E-1	2.148233910E-1
1.317102757E2	-8.131647110E-2	3.126994893E-2	-2.056579590E-1	2.233503398E-1
1.317182743E2	-8.017444611E-2	-7.464710157E-3	-1.791105270E-1	1.963778109E-1
1.317262728E2	-6.034994125E-2	-3.665705025E-2	-1.498265266E-1	1.656316480E-1
1.317342690E2	-3.327369690E-2	-7.573584467E-2	-1.014366150E-1	1.308909620E-1
1.317422689E2	-1.061201096E-2	-1.009632647E-1	-3.894424438E-2	1.087329286E-1
1.317502694E2	-3.727865219E-2	-1.341501921E-1	5.160093307E-2	1.484878051E-1
1.317582708E2	-1.745891571E-2	-1.508471370E-1	4.566192627E-2	1.585707539E-1
1.317662701E2	1.365184784E-3	-1.467971206E-1	-2.113103867E-2	1.483164830E-1
1.317742704E2	1.236104965E-2	-1.500588208E-1	-1.155157089E-1	1.897744036E-1
1.317822728E2	4.858016968E-3	-1.390079260E-1	-1.576952934E-1	2.102727024E-1
1.317902780E2	1.232147217E-2	-8.688344061E-2	-1.165080070E-1	1.458583787E-1
1.317982802E2	-1.037979126E-2	-5.353584886E-2	-9.755563736E-2	1.117628273E-1
1.318062823E2	-4.647684097E-2	-2.903203294E-2	-9.605693817E-2	1.105888378E-1
1.318142857E2	-5.027580261E-2	5.550328642E-3	-1.001811028E-1	1.122261815E-1
1.318222878E2	-2.452087402E-2	1.733823493E-2	-6.658506393E-2	7.304422217E-2
1.318302935E2	-1.038837433E-2	3.711330146E-2	-9.290695190E-3	3.964382024E-2
1.318382952E2	2.093267441E-2	6.243990362E-2	3.573465347E-2	7.492585589E-2
1.318462955E2	2.615833282E-2	7.190375030E-2	8.538436890E-2	1.146512021E-1
1.318542966E2	1.479101181E-2	6.261910498E-2	9.661769867E-2	1.160814629E-1
1.318622969E2	1.766586304E-2	6.088343263E-2	1.031627655E-1	1.210843973E-1
1.318702965E2	-1.555728912E-2	7.855083048E-2	1.290006638E-1	1.518335716E-1
1.318782959E2	-6.144380569E-2	9.401271492E-2	1.218214035E-1	1.656930481E-1
1.318862950E2	-1.203413010E-1	7.130753994E-2	8.425521851E-2	1.632964660E-1
1.318942961E2	-1.208820343E-1	6.799355894E-2	7.647991180E-2	1.583817135E-1
1.319022966E2	-1.087260246E-1	6.280282140E-2	1.057891846E-1	1.641855486E-1
1.319103003E2	-6.686878204E-2	6.007022038E-2	1.313133240E-1	1.591321917E-1
1.319183057E2	-8.152389526E-2	6.694769859E-2	1.530647278E-1	1.858949992E-1
1.319263094E2	-8.035516739E-2	4.474573582E-2	1.467428207E-1	1.731836864E-1
1.319343163E2	-5.160427094E-2	2.230440453E-2	9.095096588E-2	1.069231754E-1
1.319423187E2	-2.373075485E-2	2.085026354E-3	5.732536316E-2	6.207812273E-2
1.319503215E2	-1.853322983E-2	-1.818951592E-2	3.167915344E-2	4.096227362E-2
1.319583230E2	-2.182674408E-2	-3.871909529E-2	-9.799957275E-3	4.551498940E-2
1.319663262E2	-2.137279510E-2	-6.184760481E-2	4.528045654E-3	6.559287910E-2
1.319743287E2	-1.943969727E-2	-8.799107373E-2	-4.430770874E-3	9.022174137E-2
1.319823319E2	-5.608177185E-2	-1.263239086E-1	-5.389308929E-2	1.483487785E-1
1.319903302E2	-3.526782990E-2	-1.601321399E-1	-6.503057480E-2	1.763947213E-1
1.319983314E2	9.882926941E-3	-1.487845033E-1	-1.027755737E-1	1.811003016E-1
1.320063342E2	4.343700409E-2	-1.665535867E-1	-1.168355942E-1	2.080322731E-1
1.320143345E2	6.598567963E-2	-1.465965509E-1	-1.124234200E-1	1.961725873E-1
1.320223381E2	1.155800819E-1	-1.176503003E-1	-1.587924957E-1	2.289441093E-1
1.320303405E2	1.304807663E-1	-8.206489682E-2	-2.084245682E-1	2.592309362E-1
1.320383420E2	6.770181656E-2	-1.131630689E-2	-2.518258095E-1	2.610130899E-1
1.320463435E2	-8.759498596E-4	7.073810697E-2	-2.986145020E-1	3.068798916E-1
