"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.253630562E1	1.288679242E-2	1.862052083E-2	2.841854095E-2	3.633740063E-2
1.254430070E1	-1.518286765E-3	1.799315214E-3	3.081512451E-2	3.090492887E-2
1.255229347E1	3.320656717E-3	1.137498021E-2	3.081512451E-2	3.301497894E-2
1.256028988E1	-1.514248550E-3	1.845568419E-3	4.278469086E-2	4.285124086E-2
1.256828331E1	-4.005566239E-3	1.893937588E-3	1.884269714E-2	1.935662151E-2
1.257628128E1	-1.118683815E-2	1.865279675E-2	2.841949463E-2	3.578742585E-2
1.258427808E1	-4.052117467E-3	9.075969458E-3	2.602577209E-2	2.785917606E-2
1.259227484E1	-6.481930614E-3	1.144954562E-2	3.799819946E-2	4.021157398E-2
1.260026968E1	-1.921787858E-3	1.396423578E-2	2.602672577E-2	2.959870950E-2
1.260826749E1	-9.191021323E-3	2.074003220E-3	3.081321716E-2	3.222158771E-2
1.261626523E1	-6.742261350E-3	6.850421429E-3	2.602481842E-2	2.774306284E-2
1.262426535E1	-1.903310418E-3	9.339272976E-3	2.602195740E-2	2.771257615E-2
1.263226499E1	-6.691716611E-3	4.550874233E-3	2.602195740E-2	2.725127143E-2
1.264026359E1	-4.144079983E-3	1.425540447E-2	1.883316040E-2	2.398078160E-2
1.264826410E1	6.563290954E-4	1.188519597E-2	3.080368042E-2	3.302355793E-2
1.265626374E1	-8.856542408E-3	9.418815374E-3	3.319931030E-2	3.562789120E-2
1.266426448E1	6.257966161E-4	4.629850388E-3	2.601814270E-2	2.643427483E-2
1.267226284E1	-4.154421389E-3	1.428383589E-2	3.080463409E-2	3.420837129E-2
1.268026023E1	-8.935362101E-3	1.426783204E-2	2.362155914E-2	2.900671962E-2
1.268825859E1	-4.137217999E-3	1.195034385E-2	4.037857056E-2	4.231260156E-2
1.269625788E1	1.262795925E-2	9.487628937E-3	1.404476166E-2	2.113612518E-2
1.270425628E1	-6.468847394E-3	9.607940912E-3	2.601146698E-2	2.847375861E-2
1.271225410E1	-6.458282471E-3	1.681452990E-2	2.840423584E-2	3.363388829E-2
1.272025394E1	-1.561403275E-3	9.504526854E-3	3.319549561E-2	3.456464869E-2
1.272825433E1	-1.839853078E-2	9.571045637E-3	4.516601562E-2	4.969989755E-2
1.273625218E1	-1.583009958E-3	1.204431057E-2	3.558635712E-2	3.760266148E-2
1.274425120E1	-3.961838782E-3	1.201841235E-2	2.840328217E-2	3.109477190E-2
1.275225062E1	-3.896698356E-3	1.667365432E-2	2.840614319E-2	3.316781538E-2
1.276024913E1	-6.326921284E-3	4.676997662E-3	2.840805054E-2	2.947747573E-2
1.276825019E1	-1.626521349E-3	1.169708371E-2	2.841281891E-2	3.076939417E-2
1.277625015E1	-1.123656332E-2	9.277343750E-3	2.362537384E-2	2.775766113E-2
1.278424675E1	-4.046015441E-3	9.261608124E-3	3.320312500E-2	3.470727785E-2
1.279224304E1	-1.686014235E-3	1.153400540E-2	2.841854095E-2	3.071627247E-2
1.280023937E1	-1.721516252E-3	1.629748940E-2	3.560352325E-2	3.919416598E-2
1.280823870E1	2.932853997E-3	1.377788186E-2	2.603054047E-2	2.959764683E-2
1.281623781E1	-4.337459803E-3	9.011149406E-3	3.321361542E-2	3.468657695E-2
1.282423640E1	5.553588271E-4	1.865097880E-2	2.602767944E-2	3.202510782E-2
1.283223527E1	-6.616897881E-3	1.148581505E-2	2.602767944E-2	2.920868676E-2
1.284023363E1	5.167946219E-3	9.066313505E-3	1.645374298E-2	1.948413115E-2
1.284822988E1	-4.498958588E-3	1.632413268E-2	2.602958679E-2	3.105249305E-2
1.285623007E1	-9.375676513E-3	1.395303011E-2	3.081893921E-2	3.510551770E-2
1.286423187E1	-1.175835729E-2	6.843894720E-3	2.842140198E-2	3.150990243E-2
1.287223538E1	-7.000669837E-3	2.116808295E-2	3.081798553E-2	3.803742034E-2
1.288023800E1	-7.077462971E-3	1.634010673E-2	1.884841919E-2	2.592976043E-2
1.288824320E1	7.298074663E-3	9.127080441E-3	3.321456909E-2	3.521041169E-2
1.289624242E1	2.470649779E-3	9.144157171E-3	4.039669037E-2	4.149231632E-2
1.290424210E1	-7.239602506E-3	9.214162827E-3	1.166725159E-2	1.653594269E-2
1.291224163E1	5.289912224E-7	1.641130447E-2	1.645374298E-2	2.323911730E-2
1.292024351E1	-8.214265108E-5	9.337246418E-3	3.321075439E-2	3.449848005E-2
1.292824628E1	-4.909031093E-3	1.643854380E-2	1.406002045E-2	2.218126424E-2
1.293624886E1	-2.505481243E-3	1.157337427E-2	3.321552277E-2	3.526317315E-2
1.294425034E1	-4.892542958E-3	9.252041578E-3	2.124214172E-2	2.368049482E-2
1.295224980E1	-9.716629982E-3	9.320020676E-3	2.602958679E-2	2.930554678E-2
1.296024945E1	-1.263543963E-4	2.370086312E-2	2.842330933E-2	3.700853133E-2
1.296825031E1	-7.347047329E-3	1.170215011E-2	1.884651184E-2	2.336900576E-2
1.297625050E1	-4.936493933E-3	1.410540938E-2	4.278850555E-2	4.532314810E-2
1.298425117E1	2.209894359E-3	1.651093364E-2	2.603054047E-2	3.090442686E-2
1.299225218E1	-1.228456199E-2	9.247690439E-3	2.842807770E-2	3.232005327E-2
1.300025277E1	-7.521986961E-3	1.882421970E-2	2.603435516E-2	3.299574494E-2
1.300825331E1	-2.765148878E-3	1.643541455E-2	3.800487518E-2	4.149866790E-2
1.301625488E1	-7.487975061E-3	1.868906617E-2	3.082561493E-2	3.681805944E-2
1.302425660E1	-1.225596666E-2	6.679028273E-3	2.603816986E-2	2.954326365E-2
1.303225968E1	-1.742392778E-4	6.503909826E-3	3.801250458E-2	3.856529148E-2
1.304025933E1	-4.947207868E-3	8.723169565E-3	2.365207672E-2	2.569025664E-2
1.304825948E1	-2.393434197E-2	1.357427239E-2	3.083133698E-2	4.132414471E-2
1.305625788E1	-2.559036016E-3	2.067506313E-2	3.083610535E-2	3.721387233E-2
1.306425413E1	-9.574048221E-3	1.101514697E-2	3.083610535E-2	3.411541082E-2
1.307225359E1	9.591914713E-3	8.594214916E-3	2.365398407E-2	2.693281122E-2
1.308025101E1	-2.323091030E-3	-9.071528912E-4	2.365112305E-2	2.378224757E-2
1.308825163E1	-7.050767541E-3	8.598238230E-3	3.083515167E-2	3.277879806E-2
1.309625206E1	4.663318396E-5	1.092293859E-2	4.759693146E-2	4.883421594E-2
1.310425066E1	2.354577184E-3	8.556365967E-3	3.083801270E-2	3.208953816E-2
1.311224952E1	-4.864834249E-3	1.810771227E-2	1.886749268E-2	2.659958901E-2
1.312024660E1	-2.110227942E-4	1.089990139E-2	2.844715118E-2	3.046461540E-2
1.312824597E1	-4.942648113E-3	6.232798100E-3	3.562545776E-2	3.650275035E-2
1.313624609E1	-1.915469766E-4	1.329571009E-2	3.084182739E-2	3.358617147E-2
1.314424702E1	-9.805276990E-3	3.750652075E-3	2.365779877E-2	2.588247072E-2
1.315224976E1	4.561267793E-3	3.750085831E-3	3.323459625E-2	3.375509881E-2
1.316025312E1	-2.572074533E-3	3.749549389E-3	6.898880005E-3	8.262519794E-3
1.316825656E1	-7.360480726E-3	3.845393658E-3	2.365493774E-2	2.507029734E-2
1.317625667E1	2.264231443E-3	1.337423921E-2	2.365589142E-2	2.726899736E-2
1.318425753E1	-7.311224937E-3	1.581579447E-2	3.323078156E-2	3.752170315E-2
1.319225593E1	-1.453063637E-2	1.588848233E-2	3.322982788E-2	3.959551395E-2
1.320025757E1	-1.456563920E-2	1.352182031E-2	2.844047546E-2	3.469665855E-2
1.320826179E1	4.502266645E-3	1.584449410E-2	1.886653900E-2	2.504525289E-2
1.321626503E1	-1.463516802E-2	1.342427731E-2	3.562736511E-2	4.078858307E-2
1.322426906E1	-4.900060594E-3	8.802026510E-3	2.125549316E-2	2.352195260E-2
1.323226902E1	-7.236406207E-3	6.485968828E-3	4.279994965E-2	4.388928179E-2
1.324026855E1	-1.200715452E-2	1.373928785E-2	2.124977112E-2	2.800879439E-2
1.324826925E1	-2.420246601E-3	8.933395147E-3	2.125072479E-2	2.317879304E-2
1.325627542E1	-7.097721100E-3	1.384198666E-2	2.363967896E-2	2.829863354E-2
1.326427929E1	-1.425497234E-2	1.385402679E-2	2.124595642E-2	2.909517072E-2
1.327228308E1	-2.219200134E-3	1.810967922E-3	2.364063263E-2	2.381352484E-2
1.328028433E1	-7.083527744E-3	1.140731573E-2	1.885223389E-2	2.314540862E-2
1.328828421E1	-1.438631117E-2	1.626265049E-2	2.603530884E-2	3.390098902E-2
1.329628198E1	-7.232271135E-3	1.140078902E-2	3.082561493E-2	3.365267110E-2
1.330428206E1	-2.423562109E-3	6.681710482E-3	3.800582886E-2	3.866473762E-2
1.331228538E1	-9.727939963E-3	4.310309887E-3	9.275436401E-3	1.411542800E-2
1.332028808E1	-4.921108484E-3	1.151615381E-2	2.603530884E-2	2.889076693E-2
1.332829230E1	-4.994951189E-3	2.106124163E-2	2.603721619E-2	3.385944570E-2
1.333629589E1	-4.878908396E-3	1.868203282E-2	3.561210632E-2	4.050980393E-2
1.334429964E1	-9.743429720E-3	4.288136959E-3	2.843093872E-2	3.035853781E-2
1.335230445E1	-9.673170745E-3	1.622760296E-2	2.364253998E-2	3.026342721E-2
1.336030964E1	-9.556509554E-3	1.619464159E-2	2.603626251E-2	3.211666634E-2
1.336831558E1	4.687182605E-3	1.610401273E-2	3.322219849E-2	3.721590223E-2
1.337632007E1	-1.381859183E-4	4.063636065E-3	2.604293823E-2	2.635843063E-2
1.338432343E1	4.612870514E-3	1.131281257E-2	3.801155090E-2	3.992663653E-2
1.339232577E1	-1.461918652E-2	1.362586021E-2	3.083324432E-2	3.674334820E-2
1.340032820E1	-9.861797094E-3	1.594001055E-2	3.562450409E-2	4.025474220E-2
1.340833140E1	-2.231225371E-4	3.992706537E-3	2.125740051E-2	2.163026966E-2
1.341633605E1	-5.093291402E-3	1.120090485E-2	2.843952179E-2	3.098722779E-2
1.342433847E1	-7.381178439E-3	1.113429666E-2	2.125740051E-2	2.510640225E-2
1.343233691E1	-1.205275953E-2	4.066199064E-3	2.843570709E-2	3.115112237E-2
1.344033679E1	-4.907816648E-3	1.367342472E-2	3.322315216E-2	3.626054395E-2
1.344833800E1	-9.728707373E-3	1.858219504E-2	1.646137238E-2	2.666312998E-2
1.345633964E1	-2.526864409E-3	1.615270972E-2	3.322219849E-2	3.702714609E-2
1.346434148E1	2.323985100E-3	1.841658354E-2	2.125453949E-2	2.821926478E-2
1.347234386E1	-2.400979400E-3	1.603215933E-2	2.364635468E-2	2.866958186E-2
1.348034519E1	2.397164702E-3	6.477385759E-3	2.843475342E-2	2.926154690E-2
1.348834632E1	-7.071383297E-3	1.587510109E-2	2.604484558E-2	3.131065757E-2
1.349634894E1	-7.106117904E-3	8.612424135E-3	2.365207672E-2	2.615514279E-2
1.350434679E1	3.873556852E-5	1.097899675E-2	2.844238281E-2	3.048785021E-2
1.351234695E1	-2.393715084E-3	-1.060158014E-3	2.844429016E-2	2.856451382E-2
1.352034706E1	-5.018487573E-3	1.323944330E-2	2.844905853E-2	3.177761803E-2
1.352834706E1	-1.458453387E-2	1.097047329E-2	3.562736511E-2	4.002960226E-2
1.353634589E1	-2.570450306E-4	8.365780115E-3	3.563499451E-2	3.660471531E-2
1.354434581E1	-1.955032349E-4	1.077878475E-2	2.605628967E-2	2.819841580E-2
1.355234691E1	-2.674423158E-3	1.075446606E-2	2.605819702E-2	2.831679204E-2
1.356034644E1	-7.310435176E-3	5.901515484E-3	3.084659576E-2	3.224566355E-2
1.356834390E1	-2.471446991E-3	1.159906387E-3	2.605628967E-2	2.619892487E-2
1.357634242E1	-1.204959303E-2	1.078516245E-2	2.366065979E-2	2.865901678E-2
1.358434312E1	-7.261186838E-3	6.092578173E-3	3.084087372E-2	3.226459104E-2
1.359234038E1	-7.858127356E-5	6.092578173E-3	4.999446869E-2	5.036439797E-2
1.360033882E1	-2.466395497E-3	1.800394058E-2	3.323554993E-2	3.787910720E-2
1.360833812E1	-2.560846508E-3	5.984485149E-3	2.126789093E-2	2.224174413E-2
1.361633304E1	-7.345229387E-3	5.982786417E-3	2.605628967E-2	2.772501325E-2
1.362433015E1	-1.451171935E-2	8.359223604E-3	3.323841095E-2	3.721906205E-2
1.363232988E1	-7.317222655E-3	1.083290577E-2	1.647758484E-2	2.103341144E-2
1.364033304E1	-4.905961454E-3	1.540565491E-2	3.084754944E-2	3.482777580E-2
1.364833413E1	-2.475827932E-4	1.303815842E-2	1.648426056E-2	2.101869925E-2
1.365633374E1	-5.115754902E-3	1.310965419E-2	2.366542816E-2	2.753337014E-2
1.366433296E1	-9.843200445E-3	1.069170237E-2	3.084754944E-2	3.409944869E-2
1.367233089E1	-5.137182772E-3	5.883336067E-3	2.127265930E-2	2.266120747E-2
1.368032917E1	2.000249922E-3	-1.252412796E-3	1.887798309E-2	1.902492531E-2
1.368832785E1	-5.223527551E-3	1.793578267E-2	3.084754944E-2	3.606312308E-2
1.369632761E1	-9.996481240E-3	5.847126245E-3	3.563976288E-2	3.747414069E-2
1.370432792E1	-2.800308168E-3	1.563856006E-2	2.605628967E-2	3.051780657E-2
1.371232913E1	-3.912821412E-4	1.091921329E-2	3.802585602E-2	3.956447961E-2
1.372032761E1	-5.234181881E-4	8.548796177E-3	2.366065979E-2	2.516312191E-2
1.372832835E1	-2.954892814E-3	1.575472951E-2	2.844905853E-2	3.265412416E-2
1.373632792E1	-1.007699966E-2	6.297975779E-3	3.083992004E-2	3.305012995E-2
1.374432749E1	-2.846509218E-3	1.605391502E-3	3.083610535E-2	3.100879375E-2
1.375232499E1	-5.239367485E-3	6.441146135E-3	3.083515167E-2	3.193346072E-2
1.376032152E1	-1.231562346E-2	1.107215881E-2	3.083896637E-2	3.500441585E-2
1.376831745E1	-9.957149625E-3	3.827422857E-3	2.126407623E-2	2.378980732E-2
1.377631616E1	-2.763047814E-3	1.104131341E-2	2.126312256E-2	2.411774069E-2
1.378431738E1	4.287362099E-3	1.585820317E-2	3.084087372E-2	3.494314773E-2
1.379231800E1	-7.718466222E-3	1.349028945E-2	3.323459625E-2	3.668924936E-2
1.380031866E1	-2.825558186E-3	2.055573463E-2	2.605342865E-2	3.330620287E-2
1.380831691E1	-5.303569138E-3	1.799094677E-2	3.802967072E-2	4.240351243E-2
1.381631722E1	-1.002861559E-2	1.326718926E-2	3.323841095E-2	3.716696657E-2
1.382431597E1	-9.869232774E-3	8.500427008E-3	2.605438232E-2	2.912884916E-2
1.383231445E1	-3.725811839E-4	1.095935702E-2	3.323554993E-2	3.499782996E-2
1.384031191E1	-7.442057133E-3	1.102200150E-2	2.126216888E-2	2.507884681E-2
1.384831234E1	-2.739347517E-3	4.010289907E-3	2.365207672E-2	2.414554168E-2
1.385631245E1	-7.464289665E-3	1.351284981E-2	4.041290283E-2	4.326101531E-2
1.386430913E1	-9.936161339E-3	2.061653137E-2	2.365684509E-2	3.291526983E-2
1.387230714E1	-1.006054878E-2	1.340526342E-2	3.084182739E-2	3.510176700E-2
1.388030628E1	-3.203079104E-4	1.327329874E-2	1.887226105E-2	2.307477613E-2
1.388830628E1	9.220540524E-3	1.798471808E-2	2.366256714E-2	3.111889355E-2
1.389630265E1	-3.489255905E-4	5.942881107E-3	2.605915070E-2	2.673048671E-2
1.390429808E1	-4.383474588E-4	8.173018694E-3	2.127647400E-2	2.279646308E-2
1.391229367E1	-2.875737846E-3	3.463238478E-3	1.648712158E-2	1.709061342E-2
1.392029245E1	-5.309537053E-3	1.790347695E-2	3.563880920E-2	4.023493994E-2
1.392828765E1	-5.628243089E-4	1.319035888E-2	2.606105804E-2	2.921439859E-2
1.393628433E1	-1.013167202E-2	8.477836847E-3	2.845191956E-2	3.136935164E-2
1.394428160E1	-5.286164582E-3	1.228004694E-3	3.563594818E-2	3.604680755E-2
1.395227581E1	-1.719524711E-2	1.332163811E-2	2.844905853E-2	3.581189044E-2
1.396027355E1	-4.232674837E-4	1.324838400E-2	3.563308716E-2	3.801862352E-2
1.396827152E1	-5.297221243E-3	1.318520308E-2	2.845382690E-2	3.180456569E-2
1.397626784E1	2.085082233E-3	2.043914795E-2	3.323745728E-2	3.907473484E-2
1.398426062E1	-4.991509020E-3	1.088088751E-2	3.563022614E-2	3.758752306E-2
1.399225839E1	-2.637341619E-3	8.466780186E-3	2.844905853E-2	2.979917564E-2
1.400025757E1	-9.662345052E-3	8.439779282E-3	4.760074615E-2	4.929930852E-2
1.400825574E1	-1.209362596E-2	1.062399149E-2	2.845382690E-2	3.269166942E-2
1.401625117E1	-1.207594573E-2	1.284781098E-2	2.606391907E-2	3.146780243E-2
1.402424206E1	-4.781536758E-3	8.130550385E-3	3.324317932E-2	3.455543249E-2
1.403223753E1	-7.065288723E-3	1.045468450E-2	3.324413300E-2	3.555827768E-2
1.404023410E1	2.572111785E-3	1.043120027E-2	2.127361298E-2	2.383258918E-2
1.404822699E1	-7.088303566E-3	1.031288505E-2	2.606582642E-2	2.891413067E-2
1.405622042E1	-1.439667493E-2	7.989317179E-3	4.282474518E-2	4.588084827E-2
1.406421574E1	-2.362862229E-3	1.040923595E-2	2.606391907E-2	2.816492834E-2
1.407220890E1	-7.134638727E-3	1.024317741E-2	2.367401123E-2	2.676349306E-2
1.408020437E1	6.406009197E-5	2.213549614E-2	2.367591858E-2	3.241193320E-2
1.408820089E1	-7.054172456E-3	1.961016655E-2	3.086185455E-2	3.723941524E-2
1.409620074E1	-1.177436858E-2	2.205762267E-2	2.128314972E-2	3.283514787E-2
1.410419870E1	-6.964758039E-3	2.964317799E-3	2.606964111E-2	2.714629298E-2
1.411219738E1	-9.245462716E-3	1.260700822E-2	3.085422516E-2	3.458899315E-2
1.412019745E1	7.430553436E-3	1.741364598E-2	4.043102264E-2	4.464432531E-2
1.412819738E1	-7.013164461E-3	7.607251406E-3	2.128505707E-2	2.366660948E-2
1.413619699E1	-6.996296346E-3	1.241183281E-2	2.128505707E-2	2.561357864E-2
1.414419800E1	-2.240322530E-3	7.594048977E-3	2.128601074E-2	2.271085375E-2
1.415220054E1	-2.372577786E-3	1.005989313E-2	2.607440948E-2	2.804826920E-2
1.416019956E1	-1.433123648E-2	1.008722186E-2	2.128505707E-2	2.757154400E-2
1.416819995E1	-7.276363671E-3	9.964972734E-3	2.607727051E-2	2.884909335E-2
1.417620327E1	4.804112017E-3	1.467642188E-2	2.368450165E-2	2.827423686E-2
1.418420464E1	-7.247887552E-3	2.893805504E-4	1.889801025E-2	2.024229252E-2
1.419220601E1	-1.928970218E-2	2.414739132E-2	2.608394623E-2	4.044207424E-2
1.420020620E1	-7.296286523E-3	2.569645643E-3	2.129554749E-2	2.265699050E-2
1.420820941E1	4.589602351E-3	1.122355461E-4	1.651000977E-2	1.713643688E-2
1.421621230E1	-2.630673349E-3	9.625524282E-3	2.848339081E-2	3.018070098E-2
1.422421390E1	-7.499963045E-3	2.162086964E-2	4.045486450E-2	4.647910833E-2
1.423221698E1	-3.538355231E-4	9.628623724E-3	3.566741943E-2	3.694591186E-2
1.424021999E1	-2.488344908E-4	1.448702812E-2	2.608680725E-2	2.984053309E-2
1.424822273E1	-9.717665613E-3	9.722679853E-3	2.847957611E-2	3.162356375E-2
1.425622448E1	6.992474198E-3	2.540618181E-3	3.805637360E-2	3.877675860E-2
1.426422593E1	-3.338679671E-4	9.723216295E-3	2.848148346E-2	3.009729727E-2
1.427222370E1	-2.367049456E-4	4.886329174E-3	3.087615967E-2	3.126130960E-2
1.428022335E1	2.109609544E-3	7.280558348E-3	3.327083588E-2	3.412338644E-2
1.428821968E1	-1.225056499E-2	2.153119445E-2	2.848529816E-2	3.775024355E-2
1.429621667E1	-5.060486495E-3	9.584397078E-3	2.130222321E-2	2.390091848E-2
1.430421570E1	-5.098164082E-3	1.439595222E-2	3.327274323E-2	3.661024664E-2
1.431221398E1	-7.386162877E-3	7.241308689E-3	1.890563965E-2	2.155029383E-2
1.432021417E1	-7.423952222E-3	7.318168879E-3	3.087520599E-2	3.258755909E-2
1.432821546E1	-9.854011238E-3	4.856616259E-3	3.805923462E-2	3.961304834E-2
1.433621574E1	-3.224387765E-4	2.413392067E-3	3.087997437E-2	3.097581710E-2
1.434421577E1	-9.945794940E-3	9.691208601E-3	4.045391083E-2	4.277098622E-2
1.435221784E1	-3.210827708E-4	-4.626095295E-3	2.129840851E-2	2.179738647E-2
1.436022140E1	-2.716615796E-3	7.345497608E-3	3.805732727E-2	3.885481303E-2
1.436822210E1	-1.468494534E-2	1.213276386E-2	3.087520599E-2	3.627850498E-2
1.437622492E1	2.087555826E-3	2.647820115E-2	3.566455841E-2	4.446812063E-2
1.438422648E1	-1.231297851E-2	7.303863764E-3	3.805923462E-2	4.066277420E-2
1.439222585E1	2.100154757E-3	2.611279488E-3	2.847862244E-2	2.867510011E-2
1.440022570E1	-1.479315758E-2	1.217541099E-2	2.129840851E-2	2.864786814E-2
1.440822660E1	-5.297236145E-3	7.320165634E-3	1.651287079E-2	1.882340132E-2
1.441622874E1	4.423297942E-3	7.320165634E-3	2.848243713E-2	2.973885698E-2
1.442422929E1	4.425987601E-3	2.482712269E-3	2.130126953E-2	2.189742702E-2
1.443223202E1	-5.100227892E-3	4.827886820E-3	3.566741943E-2	3.635224374E-2
1.444023601E1	-5.049616098E-3	9.423464537E-3	3.088378906E-2	3.268193283E-2
1.444823902E1	-9.885944426E-3	4.587173462E-3	1.652050018E-2	1.979143713E-2
1.445624363E1	-1.002971083E-2	2.097129822E-3	4.046726227E-2	4.174436930E-2
1.446424906E1	-1.012422889E-2	1.157751679E-2	2.371025085E-2	2.826154457E-2
1.447225058E1	-5.008280277E-4	9.183883667E-3	1.892185211E-2	2.103879833E-2
1.448025574E1	1.893371344E-3	2.001285553E-3	2.849864960E-2	2.863150411E-2
1.448825894E1	1.989237964E-3	6.885528564E-3	3.807163239E-2	3.874037640E-2
1.449626359E1	-5.008056760E-4	6.885528564E-3	3.328418732E-2	3.399262325E-2
1.450426710E1	-1.716435701E-2	1.885658503E-2	2.610111237E-2	3.648909449E-2
1.451226812E1	1.846827567E-3	1.650974154E-2	4.046630859E-2	4.374362204E-2
1.452026691E1	-2.797849476E-3	7.028728724E-3	2.849102020E-2	2.947828389E-2
1.452826476E1	-7.572218776E-3	1.184093952E-2	3.327751160E-2	3.612394115E-2
1.453626410E1	-2.782441676E-3	4.609942436E-3	2.849102020E-2	2.899537520E-2
1.454426507E1	-2.831675112E-3	1.174521446E-2	2.370452881E-2	2.660588530E-2
1.455226437E1	-5.179353058E-3	1.174569130E-2	2.849292755E-2	3.125114210E-2
1.456026019E1	-3.895685077E-4	9.303122759E-3	3.567695618E-2	3.687200915E-2
1.456826011E1	2.099037170E-3	6.957352161E-3	2.370262146E-2	2.479163105E-2
1.457626011E1	2.101726830E-3	2.119928598E-3	3.806972504E-2	3.818658557E-2
1.458425648E1	-1.231138408E-2	9.350419044E-3	4.525184631E-2	4.781976693E-2
1.459225570E1	-5.178011954E-3	1.169732213E-2	3.567695618E-2	3.790098092E-2
1.460025597E1	-2.974048257E-3	1.174464822E-2	9.341239929E-3	1.529838188E-2
1.460825738E1	-7.846586406E-3	1.172530651E-2	2.370834351E-2	2.758871658E-2
1.461625952E1	4.132680595E-3	1.185104251E-2	2.131080627E-2	2.473209901E-2
1.462425898E1	-2.954088151E-3	9.456843138E-3	3.328037262E-2	3.472379185E-2
1.463226175E1	-5.435891449E-3	1.662147045E-2	3.328132629E-2	3.759612847E-2
1.464026300E1	-7.819168270E-3	1.176068187E-2	3.328418732E-2	3.615646769E-2
1.464826386E1	-1.034634560E-2	1.408010721E-2	2.131652832E-2	2.756248657E-2
1.465626492E1	-7.938928902E-3	9.266674519E-3	2.849864960E-2	3.100114317E-2
1.466426566E1	-3.280743957E-3	6.852835417E-3	2.850151062E-2	2.949679206E-2
1.467226769E1	-5.665130913E-3	6.836891174E-3	1.653099060E-2	1.876460603E-2
1.468026738E1	-5.600437522E-3	9.253472090E-3	2.371215820E-2	2.606258032E-2
1.468827167E1	-1.052150130E-2	9.332358837E-3	3.328800201E-2	3.613704456E-2
1.469627484E1	-1.046476513E-2	4.627883434E-3	2.610206604E-2	2.849993800E-2
1.470427683E1	-5.660317838E-3	1.418325305E-2	2.849674225E-2	3.233060754E-2
1.471227976E1	-8.705705404E-4	-4.970908165E-3	2.131462097E-2	2.190390121E-2
1.472028062E1	-1.043097675E-2	1.421302557E-2	3.089046478E-2	3.556734719E-2
1.472828214E1	-9.007304907E-4	4.779368639E-3	2.370452881E-2	2.419831329E-2
1.473628343E1	-1.036434621E-2	9.499430656E-3	3.806972504E-2	4.058278970E-2
1.474428777E1	-7.955268025E-3	1.197230816E-2	1.652050018E-2	2.189861590E-2
1.475229273E1	-5.553305149E-3	4.826605320E-3	2.609539032E-2	2.711281455E-2
1.476029300E1	-1.502248645E-2	2.613246441E-3	2.608966827E-2	3.021878467E-2
1.476829566E1	-1.735550165E-2	7.438451052E-3	2.369308472E-2	3.029696775E-2
1.477629800E1	-3.067761660E-3	-2.103716135E-3	3.326988220E-2	3.347718395E-2
1.478429722E1	-1.736395061E-2	7.555037737E-3	1.171970367E-2	2.226963920E-2
1.479229937E1	4.135951400E-3	7.459223270E-3	3.327083588E-2	3.434668289E-2
1.480030124E1	-3.128014505E-3	1.213979721E-2	1.890850067E-2	2.268679238E-2
1.480830429E1	-3.064803779E-3	1.920801401E-2	3.327655792E-2	3.854439170E-2
1.481630550E1	-5.494967103E-3	4.734367132E-3	2.370262146E-2	2.478756058E-2
1.482430613E1	1.735553145E-3	9.522765875E-3	3.567409515E-2	3.696398625E-2
1.483230824E1	-7.920525968E-3	1.663488150E-2	2.849388123E-2	3.393162656E-2
1.484031320E1	-5.611166358E-3	7.090747356E-3	3.088855743E-2	3.218488568E-2
1.484831890E1	6.265327334E-3	9.484380484E-3	3.807163239E-2	3.973231672E-2
1.485632160E1	6.361186504E-3	1.432073116E-2	3.088760376E-2	3.463512813E-2
1.486432429E1	1.531600952E-3	1.669371128E-2	3.807067871E-2	4.159810543E-2
1.487233035E1	1.485027373E-3	7.164210081E-3	2.609920502E-2	2.710534477E-2
1.488033370E1	-1.751732826E-2	1.423555613E-2	2.131175995E-2	3.104350109E-2
1.488833726E1	-1.032886654E-2	9.481310844E-3	3.088760376E-2	3.392086092E-2
1.489634097E1	-7.829360664E-3	4.676669836E-3	3.806972504E-2	3.914682737E-2
1.490433910E1	1.795366406E-3	4.580825567E-3	2.131175995E-2	2.187232076E-2
1.491233730E1	-5.522817373E-4	4.581391811E-3	4.525375366E-2	4.548842036E-2
1.492033999E1	-1.238097250E-2	1.166877151E-2	3.567790985E-2	3.952672463E-2
1.492834499E1	-2.901330590E-3	6.880939007E-3	2.849578857E-2	2.945802110E-2
